Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Gesamt_Fehlwerte;Beschreibung;eor;                                                                                                              
1420;Frankfurt/Main;V_N;16.07.1995-17:00;16.07.1995-17:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;20.07.1995-02:00;20.07.1995-02:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;11.09.1995-04:00;11.09.1995-04:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;12.09.1995-16:00;12.09.1995-16:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.09.1995-19:00;22.09.1995-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;24.09.1995-20:00;24.09.1995-20:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;24.09.1995-22:00;24.09.1995-22:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;25.09.1995-02:00;25.09.1995-02:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;05.12.1995-17:00;05.12.1995-17:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.01.1996-22:00;22.01.1996-22:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;07.02.1996-19:00;07.02.1996-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;05.03.1996-04:00;05.03.1996-04:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;12.06.1996-02:00;12.06.1996-02:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;06.11.1996-00:00;06.11.1996-00:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;07.02.1997-23:00;07.02.1997-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;08.02.1997-14:00;08.02.1997-14:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;04.03.1997-18:00;04.03.1997-18:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;08.03.1997-05:00;08.03.1997-05:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;06.06.1997-10:00;06.06.1997-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;10.07.1997-13:00;10.07.1997-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;09.08.1997-17:00;09.08.1997-17:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;04.09.1997-03:00;04.09.1997-05:00;3;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;04.10.1997-04:00;04.10.1997-04:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;21.10.1997-10:00;21.10.1997-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;24.10.1997-09:00;24.10.1997-11:00;3;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;17.11.1997-11:00;17.11.1997-11:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;07.12.1997-02:00;07.12.1997-02:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;08.12.1997-10:00;08.12.1997-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;20.01.1998-13:00;20.01.1998-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;19.02.1998-07:00;19.02.1998-07:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.02.1998-02:00;22.02.1998-02:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;03.03.1998-23:00;03.03.1998-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;04.03.1998-22:00;04.03.1998-22:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;09.03.1998-14:00;09.03.1998-14:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;16.03.1998-10:00;16.03.1998-23:00;14;;eor;                                                                                                                                      
1420;Frankfurt/Main;V_N;19.03.1998-19:00;19.03.1998-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;31.03.1998-16:00;31.03.1998-16:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;05.04.1998-01:00;05.04.1998-01:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;14.05.1998-08:00;14.05.1998-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;14.06.1998-11:00;14.06.1998-11:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;14.06.1998-19:00;14.06.1998-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;14.06.1998-22:00;14.06.1998-22:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;15.06.1998-21:00;15.06.1998-22:00;2;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;27.06.1998-02:00;27.06.1998-02:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;25.08.1998-10:00;25.08.1998-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;01.09.1998-00:00;01.09.1998-00:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;12.09.1998-01:00;12.09.1998-01:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;01.02.1999-07:00;01.02.1999-07:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;28.04.1999-23:00;28.04.1999-23:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;13.09.1999-22:00;13.09.1999-22:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;24.04.2001-00:00;24.04.2001-00:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;12.05.2001-11:00;12.05.2001-11:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;27.06.2001-00:00;27.06.2001-00:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;06.07.2001-05:00;06.07.2001-05:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;18.11.2001-00:00;18.11.2001-00:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;05.01.2002-00:00;05.01.2002-00:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;09.02.2002-00:00;09.02.2002-00:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;16.02.2002-00:00;16.02.2002-00:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;23.02.2002-00:00;23.02.2002-00:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;28.07.2002-13:00;28.07.2002-13:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;20.09.2002-00:00;20.09.2002-00:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;20.09.2002-02:00;20.09.2002-03:00;2;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;23.09.2002-00:00;23.09.2002-00:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.10.2002-22:00;22.10.2002-22:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;28.11.2002-19:00;28.11.2002-19:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;28.02.2003-10:00;28.02.2003-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;12.03.2003-16:00;12.03.2003-16:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.09.2003-02:00;22.09.2003-02:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;03.10.2003-00:00;03.10.2003-00:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;20.03.2006-10:00;20.03.2006-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.09.2006-08:00;22.09.2006-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;07.01.2008-11:00;07.01.2008-11:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;13.07.2009-11:00;13.07.2009-11:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;10.09.2009-01:00;10.09.2009-01:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;04.10.2018-09:00;04.10.2018-10:00;2;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;09.10.2018-09:00;09.10.2018-09:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.03.2019-09:00;22.03.2019-10:00;2;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;22.03.2019-12:00;22.03.2019-12:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;25.03.2019-10:00;25.03.2019-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;30.08.2019-05:00;30.08.2019-05:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;30.06.2020-08:00;30.06.2020-08:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;09.09.2020-10:00;09.09.2020-10:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;14.12.2020-09:00;14.12.2020-09:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;19.01.2021-09:00;19.01.2021-09:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;27.01.2021-16:00;27.01.2021-16:00;1;;eor;                                                                                                                                       
1420;Frankfurt/Main;V_N;23.06.2021-15:00;23.06.2021-15:00;1;;eor;                                                                                                                                       
generiert: 30.03.2022 --  Deutscher Wetterdienst  --                                                                                                                                                    
